CustomerID,Education,Marital_Status,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Total_Spending,Response
47119,Master,Single,139830,821,6,64,384,32,86,6,8,6,3,3231,Yes
47120,Basic,Married,30985,994,87,999,399,88,134,6,7,6,12,4253,Yes
47121,Bachelor,Married,56179,810,39,660,252,96,248,0,5,9,7,3979,Yes
47122,Master,Single,129014,822,130,378,286,97,265,11,13,2,8,3683,Yes
47123,Bachelor,Single,132853,897,435,236,40,114,281,4,6,14,9,4257,Yes
47124,Bachelor,Married,110964,808,186,525,352,9,8,14,8,12,8,1071,No
47125,Basic,Single,50065,25,430,981,4,27,16,9,0,10,3,818,Yes
47126,Master,Single,84793,577,461,173,491,0,69,11,8,2,1,1008,Yes
47127,Basic,Widowed,88606,864,310,570,366,57,249,14,12,1,7,1115,Yes
47128,Master,Single,25100,526,114,685,60,2,186,12,9,1,7,4295,Yes
47129,Basic,Married,77695,320,47,474,279,114,147,0,5,14,8,3547,Yes
47130,Master,Single,77001,415,498,869,209,179,65,5,7,3,7,1427,Yes
47131,Bachelor,Divorced,60819,379,392,277,475,61,16,5,7,2,0,2076,Yes
47132,Bachelor,Married,107318,689,172,462,475,137,101,13,13,9,3,4657,No
47133,Master,Married,23565,274,318,196,179,69,299,5,8,4,0,3634,No
47134,Basic,Married,125037,141,147,844,94,199,172,12,5,4,4,3988,Yes
47135,Bachelor,Married,60612,188,426,669,154,11,97,14,5,0,10,3254,No
47136,PhD,Divorced,124434,872,165,856,55,35,295,12,3,0,7,3940,Yes
47137,Bachelor,Single,143516,702,104,671,379,14,178,8,8,12,14,4561,No
47138,Master,Single,138045,693,377,266,494,42,139,13,0,5,5,2898,No
47139,Basic,Single,43870,431,195,626,254,178,92,11,9,14,4,3240,Yes
47140,Bachelor,Married,90430,711,276,558,468,48,181,10,12,4,6,2842,Yes
47141,Basic,Single,134504,395,390,259,375,131,85,10,14,8,1,1950,Yes
47142,Master,Married,73458,765,331,472,410,144,52,12,5,13,7,3967,Yes
47143,Bachelor,Married,37833,142,331,637,60,196,88,14,12,11,3,2262,No
47144,Bachelor,Single,107161,689,78,369,235,46,117,10,5,6,7,2072,No
47145,Basic,Married,119701,241,14,725,452,122,56,7,9,10,14,4258,No
47146,Bachelor,Married,84087,955,213,512,433,87,110,6,3,14,4,1846,Yes
47147,Bachelor,Single,67971,939,321,832,265,62,207,4,9,2,6,578,No
47148,Bachelor,Single,56337,417,118,656,344,78,266,13,7,4,12,1738,Yes
47149,Bachelor,Married,106582,645,406,182,425,176,5,11,3,9,10,1874,No
47150,Basic,Divorced,106830,26,311,122,472,99,127,14,7,14,8,4051,No
47151,Master,Single,61055,952,377,763,118,147,41,1,2,1,6,1765,Yes
47152,Master,Married,72352,666,222,328,137,168,280,8,0,9,8,2933,Yes
47153,Bachelor,Divorced,124759,346,96,492,220,40,30,14,11,6,1,4417,No
47154,Basic,Single,110378,700,249,744,393,40,174,8,5,9,11,3481,Yes
47155,Bachelor,Married,88187,549,256,53,321,148,164,12,1,4,4,1313,Yes
47156,Basic,Single,56888,969,245,697,497,146,11,2,2,7,2,4909,Yes
47157,Master,Single,83914,503,258,815,64,75,112,9,1,5,9,1976,Yes
47158,Bachelor,Single,71579,638,237,939,34,27,35,14,2,3,8,1868,Yes
47159,Basic,Married,129804,435,45,898,27,119,207,6,4,4,5,4754,No
47160,Basic,Married,20409,687,238,495,349,123,263,4,9,8,12,4891,Yes
47161,PhD,Single,147897,874,462,367,153,0,218,5,6,1,7,862,Yes
47162,Master,Single,29735,375,81,60,214,80,111,4,1,8,11,3154,Yes
47163,Bachelor,Married,143368,633,33,247,79,148,299,11,14,14,8,2383,Yes
47164,PhD,Single,141969,932,391,706,338,155,123,7,13,12,1,1833,No
47165,Basic,Married,59363,730,36,59,126,91,187,9,9,8,1,3680,No
47166,Master,Married,87522,184,93,505,345,145,265,5,4,1,8,1686,Yes
47167,Bachelor,Divorced,75482,556,46,984,221,120,25,5,10,9,14,3513,No
47168,Master,Single,47562,91,289,471,32,84,78,7,12,11,14,1822,No
47169,Bachelor,Married,135949,630,65,284,174,141,43,10,12,4,5,3484,No
47170,Bachelor,Single,146130,264,172,664,40,6,35,2,13,14,1,4350,Yes
47171,Bachelor,Single,90570,731,51,455,488,196,294,7,2,7,0,1928,No
47172,Bachelor,Married,53805,798,487,121,323,41,208,10,11,2,1,3456,Yes
47173,Basic,Single,114343,488,227,307,87,71,40,9,7,13,12,2806,Yes
47174,Master,Single,55369,827,381,803,112,73,170,11,12,4,5,3502,No
47175,Bachelor,Single,75042,496,198,598,380,118,41,4,7,4,12,2325,Yes
47176,Bachelor,Single,47094,643,227,596,215,163,198,5,11,8,7,4815,Yes
47177,Bachelor,Single,38384,623,417,121,222,20,105,7,8,5,12,4031,No
47178,Bachelor,Divorced,56137,689,265,979,274,26,6,9,6,2,3,4432,Yes
47179,Master,Married,129218,509,79,240,95,138,69,0,5,13,7,947,Yes
47180,Master,Single,57427,597,253,646,284,137,172,14,13,11,10,4360,No
47181,Master,Single,147788,288,57,826,137,23,150,13,9,10,13,3096,Yes
47182,Master,Married,124818,728,442,597,274,93,66,12,9,2,9,2016,Yes
47183,Master,Single,114205,979,480,185,388,43,115,12,10,1,0,2497,Yes
47184,Bachelor,Single,109954,512,233,205,310,97,24,13,4,7,9,4491,Yes
47185,Basic,Single,35057,783,186,935,308,198,199,11,4,13,7,1169,Yes
47186,Master,Single,32545,1,412,147,81,62,176,12,7,2,1,4020,No
47187,Basic,Widowed,22636,840,161,304,63,157,99,14,12,11,2,4412,Yes
47188,PhD,Married,88199,179,249,389,430,117,2,14,0,4,2,2131,Yes
47189,Master,Married,109519,204,31,88,271,166,51,14,13,14,10,4053,Yes
47190,Bachelor,Married,106208,261,332,274,3,142,252,8,7,1,10,4118,Yes
47191,Bachelor,Single,54502,432,312,588,391,44,73,3,4,13,6,3310,Yes
47192,Bachelor,Married,134824,395,97,776,138,107,14,11,11,0,0,3233,Yes
47193,Master,Married,147023,509,70,191,338,175,37,5,9,5,4,3405,Yes
47194,Master,Married,39440,104,409,521,273,35,244,0,12,14,9,3105,No
47195,Basic,Single,67050,204,155,63,246,115,34,8,0,8,5,4053,Yes
47196,Master,Married,136645,839,293,47,259,47,246,5,3,7,13,4489,Yes
47197,Bachelor,Married,128742,438,481,925,77,199,189,3,0,0,12,3357,Yes
47198,Basic,Single,69201,424,372,267,103,40,102,13,1,13,11,1491,Yes
47199,Bachelor,Single,113378,768,73,525,310,189,48,10,8,4,9,2408,Yes
47200,Bachelor,Married,48649,73,136,540,354,48,240,4,0,3,4,2052,Yes
47201,Basic,Single,123406,384,296,415,85,186,167,11,13,1,3,4360,Yes
47202,Basic,Married,131428,848,270,305,437,154,58,4,11,7,14,4696,Yes
47203,Basic,Married,102712,852,436,24,197,7,177,0,8,3,10,2237,Yes
47204,PhD,Married,26816,447,456,306,275,14,92,14,1,10,14,2936,No
47205,Basic,Married,84249,938,390,343,306,168,161,2,1,7,7,4717,Yes
47206,Bachelor,Single,36173,248,482,483,468,155,47,11,9,9,13,908,Yes
47207,Bachelor,Married,20651,890,432,965,21,46,19,3,2,12,3,2105,Yes
47208,Master,Divorced,124201,715,169,310,81,23,273,2,3,13,5,1511,Yes
47209,Master,Single,137649,773,26,67,236,181,106,4,9,11,8,2275,No
47210,Master,Married,22415,385,84,731,341,38,199,14,2,13,7,514,Yes
47211,Bachelor,Married,25603,889,401,736,147,137,162,12,12,8,5,2028,Yes
47212,Bachelor,Single,32030,995,40,830,415,183,18,5,5,7,10,885,Yes
47213,Bachelor,Divorced,142495,386,368,939,364,104,299,11,10,8,12,3913,Yes
47214,Bachelor,Married,69599,811,489,906,435,0,173,0,10,8,13,1796,No
47215,Basic,Divorced,130041,657,474,563,272,128,189,11,0,6,13,3306,No
47216,Bachelor,Married,111768,861,243,653,73,42,227,9,13,7,13,4929,Yes
47217,Basic,Single,34941,958,328,307,18,119,226,1,3,8,2,2160,Yes
47218,Master,Married,101453,569,452,885,146,22,122,7,11,12,4,4688,No
47219,Bachelor,Married,51762,467,239,320,147,191,219,2,9,7,9,536,Yes
47220,Bachelor,Single,124929,245,44,331,395,105,32,1,6,8,10,2306,Yes
47221,Bachelor,Married,34719,351,222,58,200,122,260,11,5,4,9,1627,Yes
47222,Master,Married,92091,627,485,715,141,60,95,12,11,4,5,926,Yes
47223,Bachelor,Single,89621,788,480,371,369,174,224,3,6,0,14,3689,Yes
47224,Bachelor,Divorced,74679,663,396,532,106,100,29,13,8,11,11,3377,No
47225,Bachelor,Married,67848,723,400,92,189,123,286,4,8,1,8,2231,Yes
47226,Basic,Married,44895,357,200,699,377,148,82,9,5,2,5,2172,Yes
47227,Basic,Single,50543,841,304,456,59,177,42,2,8,3,7,2874,Yes
47228,Basic,Divorced,130768,621,424,74,332,74,219,13,9,0,0,1461,Yes
47229,Master,Married,39032,500,476,667,494,10,19,2,13,0,9,3584,Yes
47230,Master,Single,22020,701,417,176,87,49,21,4,14,11,5,2254,No
47231,Bachelor,Married,30554,965,40,826,218,4,60,4,2,11,7,1284,Yes
47232,Basic,Married,87431,656,355,824,384,195,25,12,1,6,11,688,No
47233,Bachelor,Single,134155,319,114,677,321,114,174,1,12,9,7,1246,Yes
47234,Bachelor,Divorced,82535,634,488,923,139,134,213,5,5,3,11,1219,Yes
47235,Master,Divorced,38972,164,190,265,273,99,137,6,11,9,2,4927,No
47236,Bachelor,Single,133382,577,373,880,136,151,161,13,14,0,1,3454,Yes
47237,Master,Married,72435,723,344,519,32,59,130,5,12,9,12,4279,Yes
47238,Basic,Single,64674,893,360,91,223,7,4,11,1,8,11,1491,Yes
47239,Bachelor,Single,131873,827,153,410,132,173,214,12,9,9,1,753,Yes
47240,PhD,Single,29958,142,321,428,286,2,174,4,5,2,12,4896,Yes
47241,Basic,Single,146797,92,239,636,155,160,18,2,8,1,5,2656,Yes
47242,Bachelor,Married,21339,198,453,930,433,104,160,9,8,0,0,4976,Yes
47243,Bachelor,Married,60756,547,432,596,297,31,130,4,9,0,10,1901,Yes
47244,Bachelor,Single,20278,942,362,500,60,139,90,5,5,10,1,1810,Yes
47245,Bachelor,Single,39763,47,34,24,82,183,94,12,3,14,0,3053,Yes
47246,Master,Single,48522,219,208,817,239,70,80,10,5,7,13,4866,Yes
47247,PhD,Married,51733,344,360,41,13,30,43,10,3,3,1,3289,No
47248,Master,Married,29107,183,34,958,316,62,276,14,3,13,4,3572,Yes
47249,Bachelor,Single,29505,748,116,107,380,195,86,14,1,10,10,552,No
47250,PhD,Single,97983,708,351,202,37,147,80,10,1,10,5,4933,Yes
47251,Master,Single,70714,433,231,525,400,162,0,13,8,9,10,2155,Yes
47252,Bachelor,Married,35824,941,453,559,328,67,83,9,2,13,8,1110,No
47253,Basic,Married,55052,669,51,697,48,66,91,5,12,2,5,1765,No
47254,Bachelor,Married,72873,797,203,341,54,9,215,12,11,4,3,2040,Yes
47255,Master,Married,137116,609,24,755,65,68,211,4,2,6,8,3165,No
47256,Basic,Married,103617,902,102,691,56,143,65,7,2,3,10,3446,Yes
47257,Bachelor,Married,109461,561,31,131,173,40,7,11,9,6,14,4062,No
47258,PhD,Married,54719,434,12,220,307,180,236,8,2,12,1,816,Yes
47259,Bachelor,Single,109597,624,281,20,48,133,228,5,5,6,3,1614,Yes
47260,Bachelor,Divorced,123880,656,257,462,272,161,10,13,12,14,9,1803,Yes
47261,PhD,Single,63896,644,316,519,471,126,30,11,14,13,3,2282,Yes
47262,Basic,Divorced,109800,742,296,453,230,63,222,12,12,6,3,2283,Yes
47263,PhD,Divorced,132297,333,246,616,356,81,58,14,14,4,4,4449,Yes
47264,Master,Divorced,81068,831,369,513,16,168,85,11,6,3,10,4316,No
47265,Bachelor,Single,29499,776,324,734,471,22,25,8,9,5,9,2804,Yes
47266,Basic,Single,100500,442,408,575,230,174,49,3,11,10,9,1348,Yes
47267,Basic,Divorced,28350,192,59,96,324,196,279,2,0,0,14,4986,Yes
47268,Bachelor,Widowed,118951,18,494,162,187,4,147,2,7,9,12,4258,No
47269,Master,Married,99703,32,77,647,59,133,245,8,9,14,3,767,Yes
47270,Bachelor,Married,149931,433,454,340,194,71,11,9,0,14,11,2778,No
47271,Master,Divorced,108801,368,359,356,301,127,204,4,12,14,13,4473,Yes
47272,Bachelor,Single,149606,122,172,60,454,7,124,10,9,2,4,1565,Yes
47273,Bachelor,Divorced,123793,442,377,868,253,35,35,8,2,11,7,4416,Yes
47274,PhD,Single,144791,913,437,933,144,38,278,14,2,3,12,2894,No
47275,Master,Single,52098,839,181,88,62,105,0,7,11,8,12,4270,Yes
47276,PhD,Married,92375,1,275,511,490,43,239,10,7,12,11,2808,Yes
47277,Bachelor,Married,113341,197,446,716,121,165,139,2,8,8,7,4769,Yes
47278,Master,Married,123011,549,12,870,281,5,172,9,7,10,14,2090,No
47279,Bachelor,Single,68852,156,223,52,190,131,3,10,3,8,3,3197,Yes
47280,PhD,Single,149934,899,141,837,314,16,35,4,4,14,8,2088,Yes
47281,Bachelor,Married,116197,173,473,659,366,66,252,2,10,2,12,4615,Yes
47282,Bachelor,Single,60623,571,324,142,34,45,261,6,0,13,13,4804,No
47283,Bachelor,Married,86447,518,255,336,440,96,32,4,0,7,5,4858,Yes
47284,Bachelor,Widowed,101677,725,45,208,232,193,273,12,10,2,8,2604,Yes
47285,Bachelor,Widowed,55531,382,484,602,209,180,143,10,1,5,6,2755,Yes
47286,Bachelor,Single,111680,171,388,414,14,141,179,10,5,11,10,3353,No
47287,Master,Single,40725,320,76,360,153,163,107,3,1,13,3,3722,Yes
47288,Basic,Single,36813,438,282,51,441,105,82,2,10,0,3,3801,Yes
47289,Bachelor,Married,48799,400,146,153,18,149,45,6,0,12,4,4191,Yes
47290,Master,Married,116377,681,57,528,153,110,169,0,13,12,14,738,No
47291,Bachelor,Single,133773,954,9,204,405,177,252,7,2,7,12,4342,Yes
47292,PhD,Single,146032,423,184,160,122,179,116,4,1,8,7,726,Yes
47293,Bachelor,Married,119872,871,227,466,299,52,164,12,13,4,11,3397,No
47294,Bachelor,Single,107205,471,395,472,387,133,33,8,2,10,4,1713,Yes
47295,Basic,Divorced,28253,314,271,966,483,45,83,6,0,11,0,2042,Yes
47296,PhD,Married,87320,956,370,511,347,5,86,13,11,1,8,1903,No
47297,Master,Single,126139,939,259,384,211,41,245,9,13,9,2,1262,Yes
47298,Master,Single,82121,117,356,837,475,32,20,5,5,7,11,1331,No
47299,Basic,Single,112052,860,282,103,295,84,22,5,2,10,0,1885,Yes
47300,PhD,Divorced,136156,391,452,214,56,56,278,14,8,4,6,2179,Yes
47301,PhD,Married,50047,336,53,41,351,11,210,3,4,14,13,2343,Yes
47302,Bachelor,Single,120430,180,318,758,194,139,111,6,3,7,12,1467,Yes
47303,Bachelor,Widowed,23897,976,139,489,103,191,43,8,12,9,1,2976,Yes
47304,PhD,Single,114232,293,311,478,416,78,165,12,0,8,1,2024,Yes
47305,Bachelor,Married,108803,298,391,376,125,15,287,13,3,14,8,4622,Yes
47306,Basic,Married,107382,787,124,809,464,190,36,0,3,3,2,1214,Yes
47307,Master,Widowed,87580,31,418,9,246,178,229,7,6,13,10,1658,Yes
47308,Bachelor,Divorced,116737,912,367,486,205,79,164,8,12,2,10,4327,Yes
47309,PhD,Married,86251,217,234,343,395,138,275,0,6,7,9,3420,Yes
47310,Bachelor,Single,39957,178,264,957,488,99,123,1,0,0,5,2725,No
47311,Basic,Divorced,128038,157,87,196,51,54,190,8,10,10,13,3929,Yes
47312,Bachelor,Divorced,62745,50,351,821,128,114,167,14,1,1,4,4865,No
47313,Master,Married,39103,747,108,567,405,6,239,13,8,0,10,1627,Yes
47314,Basic,Widowed,75742,175,280,768,268,51,257,1,0,0,13,588,Yes
47315,Bachelor,Married,46647,276,198,382,154,185,204,14,9,2,14,3001,Yes
47316,Basic,Single,38710,790,324,314,441,53,79,2,10,14,14,4361,Yes
47317,Bachelor,Single,78790,537,172,363,410,46,205,2,6,1,4,4469,Yes
47318,PhD,Married,112385,761,369,324,350,79,168,14,13,6,10,4829,No
47319,Bachelor,Married,21924,268,99,886,87,25,148,14,6,3,1,1740,No
47320,Bachelor,Divorced,27903,450,446,638,495,166,161,4,9,8,5,4834,Yes
47321,Bachelor,Divorced,137563,960,470,827,49,90,121,11,9,5,0,2044,No
47322,Bachelor,Single,64172,469,181,140,431,32,227,14,6,8,4,3638,Yes
47323,Bachelor,Divorced,50751,620,301,885,28,162,50,8,3,4,14,3562,Yes
47324,Master,Divorced,52685,468,27,244,315,183,111,3,4,8,5,1915,Yes
47325,Master,Married,92906,49,123,563,230,15,39,14,0,6,2,4127,No
47326,Bachelor,Divorced,147855,119,106,947,73,182,164,3,12,5,10,2839,No
47327,PhD,Single,35855,618,214,379,210,139,205,2,10,6,5,3766,Yes
47328,Master,Married,70759,357,4,479,218,19,213,5,12,12,12,3402,Yes
47329,Basic,Married,61789,147,365,743,61,91,193,3,12,9,11,3929,Yes
47330,Bachelor,Single,78655,856,169,351,36,14,132,1,0,7,2,3001,No
47331,PhD,Single,97265,721,470,931,309,111,203,6,2,14,9,3382,Yes
47332,PhD,Single,21106,876,371,204,265,69,116,0,13,1,7,3735,Yes
47333,Bachelor,Divorced,73190,763,428,595,371,156,183,0,13,7,2,1227,Yes
47334,Master,Married,52337,76,393,401,355,35,133,12,5,14,0,1794,Yes
47335,Bachelor,Single,40350,786,391,863,152,49,73,2,10,8,14,4165,Yes
47336,Basic,Divorced,102935,192,270,542,72,18,62,0,14,8,11,3279,Yes
47337,Master,Divorced,34437,806,54,672,70,67,74,0,4,1,8,1978,No
47338,PhD,Single,53384,81,343,531,357,172,20,11,9,10,6,4067,Yes
47339,Bachelor,Married,85232,406,430,999,187,27,177,3,11,11,3,686,Yes
47340,Basic,Single,136010,280,449,287,377,121,124,3,14,9,9,3240,No
47341,Master,Married,80194,812,37,316,33,110,131,12,8,10,12,3621,Yes
47342,Bachelor,Divorced,50024,935,421,824,242,74,110,14,5,3,6,1743,Yes
47343,Basic,Single,66079,976,225,201,338,150,136,4,13,9,12,2288,Yes
47344,Basic,Married,40782,297,196,969,296,18,262,8,6,3,9,3745,Yes
47345,Basic,Married,92548,213,96,616,337,16,121,1,14,3,0,2952,Yes
47346,Bachelor,Married,87706,35,21,887,400,102,26,11,7,14,13,2307,Yes
47347,Bachelor,Single,78932,420,475,131,225,44,76,9,3,14,8,2127,Yes
47348,Basic,Single,41384,15,218,579,247,134,103,6,6,12,5,625,Yes
47349,PhD,Married,137070,371,38,580,8,47,101,0,3,12,1,4465,No
47350,PhD,Married,64885,729,322,717,121,68,202,0,0,8,4,4883,No
47351,Basic,Married,142016,223,181,10,165,107,272,4,14,1,9,2948,Yes
47352,Bachelor,Single,36672,209,440,27,282,189,256,2,0,7,13,2388,No
47353,Bachelor,Married,118811,377,142,133,292,69,210,13,14,0,5,3881,Yes
47354,Basic,Widowed,51130,497,432,134,148,0,60,14,14,10,8,852,No
47355,Basic,Single,67725,253,167,58,464,56,166,12,8,7,4,4222,Yes
47356,Bachelor,Single,73023,119,376,979,419,83,100,10,3,12,8,2844,Yes
47357,PhD,Single,120128,484,93,886,434,128,22,0,4,1,13,3933,Yes
47358,PhD,Married,59520,221,421,134,206,65,88,5,13,8,3,3413,Yes
47359,Master,Married,87927,212,238,89,21,27,80,0,5,10,13,2383,Yes
47360,Bachelor,Single,77203,600,47,504,494,140,23,6,14,10,9,993,No
47361,Master,Married,141477,572,185,736,389,132,170,0,4,12,11,1106,Yes
47362,Bachelor,Divorced,123360,248,221,247,123,97,98,13,11,3,9,4104,Yes
47363,Bachelor,Married,80415,207,213,309,314,89,26,12,13,1,11,613,Yes
47364,Bachelor,Married,29672,712,79,78,192,80,93,3,5,11,10,693,Yes
47365,Master,Divorced,40566,162,307,909,185,42,44,9,13,0,3,946,Yes
47366,Basic,Married,95143,287,110,689,127,18,29,6,10,11,4,2974,No
47367,Bachelor,Widowed,63455,997,364,99,265,185,78,14,0,5,5,2721,No
47368,PhD,Single,115132,312,478,553,42,69,271,2,5,5,13,1097,No
47369,Bachelor,Single,28721,952,306,341,361,124,235,13,5,14,2,2243,Yes
47370,Bachelor,Divorced,109505,585,452,568,10,61,184,5,4,3,0,3067,Yes
47371,Bachelor,Married,78351,897,238,424,4,8,205,0,4,13,3,2042,No
47372,Bachelor,Single,36583,151,420,386,150,158,105,6,14,14,5,3674,No
47373,Basic,Single,26712,545,24,515,150,164,90,3,9,0,2,3033,Yes
47374,Bachelor,Divorced,122665,412,383,538,166,87,52,6,6,8,8,4327,Yes
47375,Bachelor,Married,135234,870,454,549,488,132,172,6,9,12,8,860,No
47376,Bachelor,Married,52591,221,380,955,231,89,72,13,9,13,10,2539,Yes
47377,Bachelor,Married,144153,317,20,424,218,121,173,5,8,0,11,4205,Yes
47378,Basic,Single,113271,360,73,299,422,95,145,3,8,11,2,2754,Yes
47379,Basic,Single,74151,414,25,569,336,75,144,14,14,7,10,1535,Yes
47380,Master,Single,109482,445,359,951,38,89,30,5,5,8,4,2654,Yes
47381,Master,Single,61348,615,260,538,203,139,219,14,11,0,3,3733,Yes
47382,Bachelor,Divorced,85815,335,243,368,194,198,107,12,0,6,0,3049,No
47383,Basic,Married,149315,349,365,859,368,77,74,9,11,13,4,2261,Yes
47384,Bachelor,Single,128228,866,132,967,72,167,194,11,5,1,1,2202,Yes
47385,Master,Married,148505,293,223,787,464,133,11,8,8,4,5,2303,Yes
47386,Basic,Married,122131,825,54,351,334,122,149,2,5,12,4,2265,Yes
47387,Master,Married,104125,714,451,547,474,110,207,3,1,12,9,2558,Yes
47388,Bachelor,Married,132756,42,460,36,16,187,121,7,11,10,6,3103,Yes
47389,Master,Single,129770,133,380,723,455,108,170,9,10,3,3,1923,No
47390,Bachelor,Single,49605,17,484,763,14,45,262,2,2,9,13,2212,No
47391,Bachelor,Single,109710,300,34,991,442,31,91,3,2,11,9,4510,Yes
47392,Bachelor,Single,140601,518,100,90,200,22,220,1,2,13,9,4200,Yes
47393,Bachelor,Single,57542,823,163,727,207,72,224,14,5,9,13,4799,Yes
47394,Master,Married,125282,78,422,177,415,146,288,7,0,2,10,4335,Yes
47395,Basic,Divorced,100487,618,373,96,359,92,233,5,0,5,2,3120,No
47396,Bachelor,Widowed,144657,28,204,845,69,79,251,7,9,4,1,2966,Yes
47397,Bachelor,Married,70852,357,338,800,492,13,212,1,8,11,10,2247,Yes
47398,Bachelor,Single,82184,630,329,827,54,50,290,5,2,8,13,1534,Yes
47399,Basic,Divorced,68844,771,204,367,7,174,163,7,1,13,8,4044,No
47400,PhD,Widowed,108461,796,430,460,472,60,190,9,6,1,11,1374,No
47401,Bachelor,Married,62073,527,144,894,154,6,85,12,6,0,3,2101,Yes
47402,PhD,Married,50010,443,66,891,426,148,125,9,3,6,8,995,Yes
47403,Master,Single,125801,888,146,340,228,121,282,0,0,2,14,2604,No
47404,Basic,Divorced,31926,62,224,496,230,109,100,9,9,9,1,4979,Yes
47405,Basic,Single,134570,783,403,661,46,45,120,8,8,13,6,2073,Yes
47406,Master,Single,55139,305,101,351,376,129,217,8,12,7,1,4388,Yes
47407,Bachelor,Married,143596,4,147,643,142,72,34,5,9,9,11,2340,Yes
47408,Basic,Single,39870,657,154,689,376,199,129,3,3,12,14,1914,No
47409,PhD,Married,80881,724,278,963,488,130,158,9,14,12,1,2829,No
47410,Bachelor,Married,140232,600,190,4,443,105,83,2,10,11,1,3209,Yes
47411,Bachelor,Divorced,37441,832,352,345,156,184,40,10,1,11,11,3466,Yes
47412,Bachelor,Married,120173,227,133,373,65,42,143,8,2,3,9,833,Yes
47413,Master,Married,66168,937,200,96,478,148,207,3,12,10,14,2370,Yes
47414,Basic,Married,66552,554,417,624,379,156,118,3,11,3,11,4141,Yes
47415,Bachelor,Single,104161,709,217,943,428,30,6,6,13,14,12,1283,Yes
47416,Bachelor,Divorced,37745,67,115,149,195,49,290,8,0,2,14,2212,Yes
47417,Master,Married,98673,259,218,323,89,163,115,9,13,3,1,2485,No
47418,Master,Married,113033,384,354,776,15,81,213,2,9,4,0,3628,Yes
47419,Bachelor,Divorced,131062,224,237,322,1,199,220,11,2,14,7,4344,Yes
47420,Bachelor,Widowed,97761,770,109,40,347,109,137,7,10,9,4,1581,No
47421,Bachelor,Widowed,70004,59,365,936,27,194,244,2,11,8,6,3522,Yes
47422,Bachelor,Single,50976,825,462,865,247,173,51,3,12,13,5,4613,Yes
47423,PhD,Divorced,57501,563,303,494,303,181,174,9,0,10,10,609,Yes
47424,Bachelor,Widowed,49431,774,309,87,102,18,297,1,13,4,11,4475,Yes
47425,PhD,Married,124732,79,354,95,301,20,48,4,13,6,5,3142,Yes
47426,Master,Married,115928,150,49,937,381,61,21,5,7,10,11,3078,Yes
47427,Basic,Divorced,94942,975,263,687,407,58,291,1,13,2,11,4579,No
47428,Master,Single,144383,64,448,410,113,146,52,6,9,0,2,3140,No
47429,Basic,Single,36303,312,361,604,442,14,239,14,12,1,11,1516,No
47430,Bachelor,Married,50070,492,442,510,272,135,149,8,5,7,3,2376,Yes
47431,Bachelor,Divorced,36931,961,347,351,489,152,73,10,11,12,11,1030,No
47432,Master,Single,140780,875,327,222,26,51,148,1,6,3,3,883,Yes
47433,Bachelor,Married,71660,235,108,848,425,35,282,0,2,4,14,4417,Yes
47434,Master,Married,139682,202,287,251,312,139,37,0,4,6,0,1573,Yes
47435,PhD,Married,37968,640,389,323,43,159,296,13,11,8,8,693,Yes
47436,Basic,Divorced,138457,845,44,382,247,135,23,12,3,2,8,3007,Yes
47437,Master,Single,76797,129,106,73,404,165,129,6,6,4,8,3164,No
47438,Bachelor,Single,64901,249,145,659,320,160,77,12,0,6,8,2702,Yes
47439,Basic,Divorced,69402,351,27,758,443,117,38,8,9,4,1,1832,Yes
47440,PhD,Divorced,116728,605,14,242,219,84,254,10,7,0,8,4170,Yes
47441,Bachelor,Single,113091,543,287,3,68,56,275,0,14,0,10,4699,Yes
47442,Bachelor,Married,20300,271,33,510,275,31,248,11,6,1,7,4825,Yes
47443,Bachelor,Married,120209,938,336,10,184,144,238,4,0,4,4,1365,Yes
47444,Bachelor,Married,139540,90,401,867,136,107,180,6,13,1,2,4949,No
47445,Bachelor,Divorced,56301,292,371,668,372,156,237,6,1,6,3,1892,Yes
47446,Basic,Married,146113,541,232,296,154,73,283,13,3,2,2,4866,Yes
47447,Bachelor,Married,126517,768,490,741,250,23,136,14,12,5,6,4500,Yes
47448,PhD,Single,43872,586,431,330,327,129,291,3,9,2,12,4575,Yes
47449,PhD,Single,125277,352,151,814,51,148,144,3,2,2,2,508,Yes
47450,Bachelor,Divorced,82962,242,248,831,465,189,171,11,5,5,8,1865,Yes
47451,Basic,Married,149146,284,173,884,119,149,27,0,2,2,14,4274,Yes
47452,Bachelor,Single,120915,219,26,969,487,47,226,3,8,7,1,4827,Yes
47453,Master,Single,121974,732,346,849,198,78,45,14,9,3,9,1497,Yes
47454,Basic,Married,94265,173,495,801,408,88,62,0,12,7,8,3668,Yes
47455,Basic,Single,78452,401,256,834,151,87,43,6,13,10,0,2067,Yes
47456,Master,Single,142436,933,373,141,367,199,164,0,0,2,4,1931,Yes
47457,Bachelor,Married,66085,138,183,823,217,134,7,11,5,10,1,4715,Yes
47458,Basic,Single,91531,657,265,916,201,15,199,2,8,6,3,1041,Yes
47459,Basic,Divorced,40665,921,44,243,476,161,92,8,13,8,1,1404,Yes
47460,Master,Widowed,94403,692,283,721,142,174,298,11,0,12,4,2372,Yes
47461,Bachelor,Married,54349,363,268,513,37,93,79,2,2,3,11,1108,Yes
